9,5,108443
9,4,844995
10,3,29124
10,3,41385
8,5,1044677
8,5,1031254
9,4,709884
10,3,80853
10,3,4258
10,3,7091
10,3,4911
10,3,6527
10,3,23320
9,5,698068
10,3,26229
9,5,600313
10,3,123298
10,3,1569
10,3,97927
10,3,22207
10,3,110540
10,3,7093
10,3,11416
10,3,104136
8,5,1042140
9,5,259010
9,4,952574
10,3,136728
9,5,710293
8,5,1261364
10,3,98200
10,3,81532
10,3,9648
10,3,65492
10,3,9637
10,3,145081
10,3,46657
10,3,151858
8,5,1427190
10,3,176994
10,3,108220
8,5,1234401
10,3,35773
10,3,50609
10,3,156527
10,3,20163
10,3,5874
10,3,110313
10,3,47470
9,5,563618
10,3,88446
9,5,761391
10,3,161271
10,3,62897
10,3,65800
10,3,105839
9,4,918121
10,3,82355
10,3,32646
10,3,75222
10,3,14877
10,3,209570
8,5,1288109
10,3,224520
9,4,901616
10,3,21775
10,3,13561
10,3,5651
10,3,6375
10,3,20402
10,3,71332
10,3,123164
10,3,124970
10,3,27431
10,3,45960
10,3,80095
10,3,105109
10,3,95042
10,3,137170
10,3,6728
10,3,17529
9,5,670690
10,3,44075
10,3,81669
9,5,452115
10,3,69525
10,3,179956
10,3,77490
10,3,111030
10,3,98468
10,3,207465
10,3,114288
10,3,214761
10,3,82068
10,3,346801
10,3,159467
9,4,1167976
10,3,126010
10,3,114479
10,3,129145
9,5,541584
10,3,87690
10,3,141823
10,4,42345
10,3,133139
10,3,234776
10,3,110846
9,5,951478
10,3,118308
9,5,575871
10,3,122287
10,4,37842
